ref,monthly,year,month,date,locality,ml,wgt,sex,mat,prey,rostral,length,SL,TL,DML
111,s/n,1999,5,5/24/99,VOLCAN MARIAS,31.6,,F,2,Benthosema,,1.95,36.54775,45.44503,
111,s/n,1999,5,5/24/99,VOLCAN MARIAS,31.6,,F,2,Benthosema,,1.8,33.7075,41.69332,
112,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Benthosema,,1.9,35.601,44.19446,
112,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Benthosema,,1.9,35.601,44.19446,
112,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Benthosema,,2.4,45.0685,56.70016,
112,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Benthosema,,1.85,34.65425,42.94389,
112,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Benthosema,,1.8,33.7075,41.69332,
112,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Benthosema,,2.1,39.388,49.19674,
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.45,,,21.122
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.4,,,19.464
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.45,,,21.122
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.45,,,21.122
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.45,,,21.122
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.4,,,19.464
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.4,,,19.464
112,,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Pterygioteuthis,,0.4,,,19.464
112,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,M,5,Triphoturus,,0.75,35.436,44.61375,
114,,1999,5,5/24/99,VOLCAN MARIAS,31.4,,M,5,Pterygioteuthis,,0.35,,,17.806
115,s/n,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,3,Benthosema,,2.2,41.2815,51.69788,
115,s/n,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,3,Benthosema,,2.1,39.388,49.19674,
115,,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,3,Pterygioteuthis,,0.4,,,19.464
115,s/n,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,3,Triphoturus,,0.975,41.85345,53.488155,
115,s/n,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,3,Triphoturus,,0.75,35.436,44.61375,
115,s/n,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,3,Triphoturus,,0.8,36.8621,46.58584,
116,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,2.3,43.175,54.19902,
116,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,2.25,42.22825,52.94845,
116,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Triphoturus,,1,42.5665,54.4742,
118,s/n,1999,5,5/24/99,VOLCAN MARIAS,34.9,,M,3,Benthosema,,1.95,36.54775,45.44503,
118,s/n,1999,5,5/24/99,VOLCAN MARIAS,34.9,,M,3,Benthosema,,2,37.4945,46.6956,
118,s/n,1999,5,5/24/99,VOLCAN MARIAS,34.9,,M,3,Benthosema,,2.1,39.388,49.19674,
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,2.3,43.175,54.19902,
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,1.9,35.601,44.19446,
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,2.15,40.33475,50.44731,
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,2,37.4945,46.6956,
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,1.95,36.54775,45.44503,
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,1.7,31.814,39.19218,
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Benthosema,,1.5,28.027,34.1899,
119,,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Pterygioteuthis,,0.4,,,19.464
119,,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Pterygioteuthis,,0.4,,,19.464
119,,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Pterygioteuthis,,0.35,,,17.806
119,,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Pterygioteuthis,URL,0.35,,,17.443
119,,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Pterygioteuthis,URL,0.4,,,18.892
119,s/n,1999,5,5/24/99,VOLCAN MARIAS,29,,M,2,Triphoturus,,1,42.5665,54.4742,
120,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.1,,M,5,Benthosema,,2,37.4945,46.6956,
120,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.1,,M,5,Benthosema,,2.2,41.2815,51.69788,
120,,1999,5,5/24/99,VOLCAN MARIAS,33.1,,M,5,Pterygioteuthis,URL,0.4,,,18.892
124,s/n,1999,5,5/24/99,VOLCAN MARIAS,31.2,,F,2,Benthosema,,2.2,41.2815,51.69788,
126,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.9,,F,2,Benthosema,,2.5,46.962,59.2013,
126,,1999,5,5/24/99,VOLCAN MARIAS,30.9,,F,2,Pterygioteuthis,URL,0.45,,,20.341
126,,1999,5,5/24/99,VOLCAN MARIAS,30.9,,F,2,Pterygioteuthis,URL,0.45,,,20.341
126,,1999,5,5/24/99,VOLCAN MARIAS,30.9,,F,2,Pterygioteuthis,URL,0.4,,,18.892
128,s/n,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,2,Benthosema,,2.5,46.962,59.2013,
128,,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,2,Pterygioteuthis,,0.35,,,17.806
128,,1999,5,5/24/99,VOLCAN MARIAS,28.7,,M,2,Pterygioteuthis,,0.4,,,19.464
129,s/n,1999,5,5/24/99,VOLCAN MARIAS,32,,F,3,Benthosema,,1.9,35.601,44.19446,
129,s/n,1999,5,5/24/99,VOLCAN MARIAS,32,,F,3,Benthosema,,1.8,33.7075,41.69332,
129,s/n,1999,5,5/24/99,VOLCAN MARIAS,32,,F,3,Benthosema,,1.95,36.54775,45.44503,
129,s/n,1999,5,5/24/99,VOLCAN MARIAS,32,,F,3,Benthosema,,2.05,38.44125,47.94617,
129,s/n,1999,5,5/24/99,VOLCAN MARIAS,32,,F,3,Benthosema,,2.2,41.2815,51.69788,
130,,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Pterygioteuthis,,0.4,,,19.464
131,s/n,1999,5,5/24/99,VOLCAN MARIAS,26.3,,F,2,Benthosema,,1.8,33.7075,41.69332,
131,s/n,1999,5,5/24/99,VOLCAN MARIAS,26.3,,F,2,Benthosema,,2.4,45.0685,56.70016,
131,s/n,1999,5,5/24/99,VOLCAN MARIAS,26.3,,F,2,Benthosema,,2,37.4945,46.6956,
131,s/n,1999,5,5/24/99,VOLCAN MARIAS,26.3,,F,2,Benthosema,,2.1,39.388,49.19674,
131,s/n,1999,5,5/24/99,VOLCAN MARIAS,26.3,,F,2,Benthosema,,1.9,35.601,44.19446,
131,s/n,1999,5,5/24/99,VOLCAN MARIAS,26.3,,F,2,Benthosema,,1.95,36.54775,45.44503,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.9,35.601,44.19446,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2,37.4945,46.6956,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.8,33.7075,41.69332,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2.05,38.44125,47.94617,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2.25,42.22825,52.94845,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.95,36.54775,45.44503,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2.15,40.33475,50.44731,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.85,34.65425,42.94389,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2.1,39.388,49.19674,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.9,35.601,44.19446,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.9,35.601,44.19446,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.9,35.601,44.19446,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.9,35.601,44.19446,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.9,35.601,44.19446,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2,37.4945,46.6956,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2,37.4945,46.6956,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,2,37.4945,46.6956,
132,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Benthosema,,1.95,36.54775,45.44503,
132,,1999,5,5/24/99,VOLCAN MARIAS,33.7,,M,5,Pterygioteuthis,URL,0.35,,,17.443
134,s/n,1999,5,5/24/99,VOLCAN MARIAS,33,,F,2,Benthosema,,1.95,36.54775,45.44503,
138,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.4,,F,3,Benthosema,,1.8,33.7075,41.69332,
138,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.4,,F,3,Benthosema,,2.15,40.33475,50.44731,
138,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.4,,F,3,Triphoturus,,0.85,38.2882,48.55793,
139,s/n,1999,5,5/24/99,VOLCAN MARIAS,29.1,,M,5,Triphoturus,,0.95,41.1404,52.50211,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,2.2,41.2815,51.69788,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,2.1,39.388,49.19674,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,1.95,36.54775,45.44503,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,1.9,35.601,44.19446,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,1.8,33.7075,41.69332,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,2,37.4945,46.6956,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,1.7,31.814,39.19218,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,1.95,36.54775,45.44503,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,1.9,35.601,44.19446,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,1.8,33.7075,41.69332,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Benthosema,,2,37.4945,46.6956,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Triphoturus,,1,42.5665,54.4742,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Triphoturus,,0.8,36.8621,46.58584,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Triphoturus,,0.9,39.7143,50.53002,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Triphoturus,,0.75,35.436,44.61375,
141,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,F,2,Triphoturus,,0.85,38.2882,48.55793,
142,s/n,1999,5,5/24/99,VOLCAN MARIAS,32,,F,2,Triphoturus,,0.65,32.5838,40.66957,
143,s/n,1999,5,5/24/99,VOLCAN MARIAS,29.4,,M,2,Benthosema,,2,37.4945,46.6956,
145,s/n,1999,5,5/24/99,VOLCAN MARIAS,32.5,,F,2,Benthosema,,2.5,46.962,59.2013,
145,s/n,1999,5,5/24/99,VOLCAN MARIAS,32.5,,F,2,Benthosema,,1.8,33.7075,41.69332,
145,s/n,1999,5,5/24/99,VOLCAN MARIAS,32.5,,F,2,Triphoturus,,1,42.5665,54.4742,
146,s/n,1999,5,5/24/99,VOLCAN MARIAS,31.2,,F,3,Benthosema,,2,37.4945,46.6956,
147,,1999,5,5/24/99,VOLCAN MARIAS,33,,F,2,Pterygioteuthis,,0.4,,,19.464
147,,1999,5,5/24/99,VOLCAN MARIAS,33,,F,2,Pterygioteuthis,,0.4,,,19.464
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2.15,40.33475,50.44731,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2.2,41.2815,51.69788,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2,37.4945,46.6956,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2.05,38.44125,47.94617,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2.1,39.388,49.19674,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,1.85,34.65425,42.94389,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2.15,40.33475,50.44731,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2.15,40.33475,50.44731,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2,37.4945,46.6956,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2,37.4945,46.6956,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,2.1,39.388,49.19674,
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Benthosema,,1.85,34.65425,42.94389,
149,,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Pterygioteuthis,URL,0.45,,,20.341
149,,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Pterygioteuthis,URL,0.3,,,15.994
149,,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Pterygioteuthis,URL,0.35,,,17.443
149,s/n,1999,5,5/24/99,VOLCAN MARIAS,33.5,,M,3,Triphoturus,,1.1,45.4187,58.41838,
153,s/n,1999,5,5/24/99,VOLCAN MARIAS,32.9,,F,2,Benthosema,,2,37.4945,46.6956,
156,s/n,1999,5,5/24/99,VOLCAN MARIAS,31.5,,M,3,Benthosema,,1.6,29.9205,36.69104,
156,s/n,1999,5,5/24/99,VOLCAN MARIAS,31.5,,M,3,Benthosema,,1.6,29.9205,36.69104,
156,,1999,5,5/24/99,VOLCAN MARIAS,31.5,,M,3,Pterygioteuthis,URL,0.4,,,18.892
156,,1999,5,5/24/99,VOLCAN MARIAS,31.5,,M,3,Pterygioteuthis,URL,0.4,,,18.892
156,,1999,5,5/24/99,VOLCAN MARIAS,31.5,,M,3,Pterygioteuthis,URL,0.4,,,18.892
156,,1999,5,5/24/99,VOLCAN MARIAS,31.5,,M,3,Pterygioteuthis,URL,0.4,,,18.892
156,,1999,5,5/24/99,VOLCAN MARIAS,31.5,,M,3,Pterygioteuthis,URL,0.3,,,15.994
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.2,41.2815,51.69788,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.1,39.388,49.19674,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,1.95,36.54775,45.44503,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.3,43.175,54.19902,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,1.75,32.76075,40.44275,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,1.8,33.7075,41.69332,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,1.9,35.601,44.19446,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.05,38.44125,47.94617,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.2,41.2815,51.69788,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.2,41.2815,51.69788,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.2,41.2815,51.69788,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.2,41.2815,51.69788,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.1,39.388,49.19674,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,2.1,39.388,49.19674,
158,s/n,1999,5,5/24/99,VOLCAN MARIAS,30.6,,F,2,Benthosema,,1.75,32.76075,40.44275,
159,1,1999,5,5/25/99,VOLCAN MARIAS,25.2,362,M,3,Benthosema,,1.95,36.54775,45.44503,
161,3,1999,5,5/25/99,VOLCAN MARIAS,25.9,356.4,F,2,Benthosema,,1.8375,34.4175625,42.6312475,
161,3,1999,5,5/25/99,VOLCAN MARIAS,25.9,356.4,F,2,Benthosema,,1.875,35.127625,43.569175,
161,3,1999,5,5/25/99,VOLCAN MARIAS,25.9,356.4,F,2,Benthosema,,1.425,26.606875,32.314045,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Benthosema,,1.5,28.027,34.1899,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Benthosema,,1.5,28.027,34.1899,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Benthosema,,1.575,29.447125,36.065755,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Benthosema,,1.65,30.86725,37.94161,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.9,39.7143,50.53002,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.8625,38.644725,49.0509525,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.7875,36.505575,46.0928175,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.975,41.85345,53.488155,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.825,37.57515,47.571885,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.9,39.7143,50.53002,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.9,39.7143,50.53002,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.8625,38.644725,49.0509525,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.8625,38.644725,49.0509525,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.8625,38.644725,49.0509525,
162,4,1999,5,5/25/99,VOLCAN MARIAS,32.3,740,M,5,Triphoturus,,0.8625,38.644725,49.0509525,
166,s/n,1999,5,5/25/99,VOLCAN MARIAS,29.6,,F,2,Benthosema,,1.9,35.601,44.19446,
166,s/n,1999,5,5/25/99,VOLCAN MARIAS,29.6,,F,2,Benthosema,,1.9,35.601,44.19446,
166,s/n,1999,5,5/25/99,VOLCAN MARIAS,29.6,,F,2,Triphoturus,,0.8,36.8621,46.58584,
169,s/n,1999,5,5/25/99,VOLCAN MARIAS,33.7,,F,2,Benthosema,,2.1,39.388,49.19674,
169,s/n,1999,5,5/25/99,VOLCAN MARIAS,33.7,,F,2,Triphoturus,,0.9,39.7143,50.53002,
170,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.8,,F,2,Benthosema,,2.1,39.388,49.19674,
170,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.8,,F,2,Benthosema,,2.2,41.2815,51.69788,
170,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.8,,F,2,Benthosema,,2,37.4945,46.6956,
170,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.8,,F,2,Benthosema,,1.95,36.54775,45.44503,
172,s/n,1999,5,5/25/99,VOLCAN MARIAS,29.2,,M,5,Benthosema,,2.1,39.388,49.19674,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,1.9,35.601,44.19446,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,1.85,34.65425,42.94389,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,1.95,36.54775,45.44503,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,2.5,46.962,59.2013,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,2.05,38.44125,47.94617,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,1.9,35.601,44.19446,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,1.85,34.65425,42.94389,
173,s/n,1999,5,5/25/99,VOLCAN MARIAS,28.2,,F,2,Benthosema,,1.85,34.65425,42.94389,
174,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.1,,F,2,Benthosema,,2.1,39.388,49.19674,
174,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.1,,F,2,Benthosema,,2.1,39.388,49.19674,
174,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.1,,F,2,Benthosema,,2.1,39.388,49.19674,
174,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.1,,F,2,Benthosema,,1.85,34.65425,42.94389,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Benthosema,,2,37.4945,46.6956,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Benthosema,,2,37.4945,46.6956,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Benthosema,,1.9,35.601,44.19446,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Benthosema,,1.7,31.814,39.19218,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Benthosema,,1.9,35.601,44.19446,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Benthosema,,2.1,39.388,49.19674,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,1.1,45.4187,58.41838,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,1,42.5665,54.4742,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.95,41.1404,52.50211,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.9,39.7143,50.53002,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,1.2,48.2709,62.36256,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,1,42.5665,54.4742,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,1,42.5665,54.4742,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.95,41.1404,52.50211,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.95,41.1404,52.50211,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.95,41.1404,52.50211,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.95,41.1404,52.50211,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.9,39.7143,50.53002,
178,s/n,1999,5,5/25/99,VOLCAN MARIAS,34,,F,3,Triphoturus,,0.9,39.7143,50.53002,
179,s/n,1999,5,5/25/99,VOLCAN MARIAS,29.7,,M,3,Benthosema,,2.05,38.44125,47.94617,
180,s/n,1999,5,5/25/99,VOLCAN MARIAS,32.5,,F,2,Benthosema,,2,37.4945,46.6956,
180,s/n,1999,5,5/25/99,VOLCAN MARIAS,32.5,,F,2,Benthosema,,2.2,41.2815,51.69788,
180,s/n,1999,5,5/25/99,VOLCAN MARIAS,32.5,,F,2,Benthosema,,1.8,33.7075,41.69332,
180,s/n,1999,5,5/25/99,VOLCAN MARIAS,32.5,,F,2,Benthosema,,2,37.4945,46.6956,
180,s/n,1999,5,5/25/99,VOLCAN MARIAS,32.5,,F,2,Benthosema,,2.1,39.388,49.19674,
181,s/n,1999,5,5/25/99,VOLCAN MARIAS,33,,F,2,Benthosema,,1.75,32.76075,40.44275,
181,s/n,1999,5,5/25/99,VOLCAN MARIAS,33,,F,2,Benthosema,,1.8,33.7075,41.69332,
182,2,1996,3,3/5/96,Guaymas,55.4,5.5,F,2,Benthosema,,1.9,35.601,44.19446,
182,2,1996,3,3/5/96,Guaymas,55.4,5.5,F,2,Benthosema,,1.9,35.601,44.19446,
182,2,1996,3,3/5/96,Guaymas,55.4,5.5,F,2,Benthosema,,1.9,35.601,44.19446,
182,2,1996,3,3/5/96,Guaymas,55.4,5.5,F,2,Benthosema,,1.9,35.601,44.19446,
182,2,1996,3,3/5/96,Guaymas,55.4,5.5,F,2,Benthosema,,2.1,39.388,49.19674,
182,2,1996,3,3/5/96,Guaymas,55.4,5.5,F,2,Benthosema,,2,37.4945,46.6956,
182,s/n,1999,5,5/25/99,VOLCAN MARIAS,34.3,,F,2,Benthosema,,1.2,22.3465,26.68648,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,2.1,39.388,49.19674,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,2.2,41.2815,51.69788,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,1.9,35.601,44.19446,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,2,37.4945,46.6956,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,1.8,33.7075,41.69332,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,1.9,35.601,44.19446,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,2.1,39.388,49.19674,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,2.2,41.2815,51.69788,
184,s/n,1999,5,5/25/99,VOLCAN MARIAS,27.7,,F,2,Benthosema,,2.1,39.388,49.19674,
187,,1999,5,5/25/99,VOLCAN MARIAS,31.2,,M,5,Benthosema,,2.2,41.2815,51.69788,
