"TripSetPredNo","TripSetNo","Lat","Lon","Month","Year","Sex","Mat","Length","Date","SST","Group","PropN","PredSpp"
"Dg2006_101","060721",28.382716,-112.287204,"7",2006,"F","3",51,2006-07-21,32,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2006_102","060721",28.382716,-112.287204,"7",2006,"F","3",39,2006-07-21,32,"C_Pterygioteuthis",0.666666666666667,"Dgigas"
"Dg2006_102","060721",28.382716,-112.287204,"7",2006,"F","3",39,2006-07-21,32,"F_Vinciguerria",0.333333333333333,"Dgigas"
"Dg2006_104","060721",28.382716,-112.287204,"7",2006,"F","3",44,2006-07-21,32,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2006_104","060721",28.382716,-112.287204,"7",2006,"F","3",44,2006-07-21,32,"F_Benthosema",0.5,"Dgigas"
"Dg2006_105","060721",28.382716,-112.287204,"7",2006,"F","4",62,2006-07-21,32,"C_Pterygioteuthis",1,"Dgigas"
"Dg2006_106","060721",28.382716,-112.287204,"7",2006,"F","4",58,2006-07-21,32,"C_Gonatus",0.5,"Dgigas"
"Dg2006_106","060721",28.382716,-112.287204,"7",2006,"F","4",58,2006-07-21,32,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2006_109","060721",28.382716,-112.287204,"7",2006,"F","4",52.5,2006-07-21,32,"C_Pterygioteuthis",0.9,"Dgigas"
"Dg2006_109","060721",28.382716,-112.287204,"7",2006,"F","4",52.5,2006-07-21,32,"C_Gonatus",0.1,"Dgigas"
"Dg2006_111","060721",28.382716,-112.287204,"7",2006,"F","3",54,2006-07-21,32,"F_UnID",1,"Dgigas"
"Dg2006_112","061020",27.34568,-112.25734,"10",2006,"F","6",77,2006-10-20,27,"C_UnID",1,"Dgigas"
"Dg2006_113","061020",27.34568,-112.25734,"10",2006,"M","7",74,2006-10-20,27,"F_UnID",0.5,"Dgigas"
"Dg2006_113","061020",27.34568,-112.25734,"10",2006,"M","7",74,2006-10-20,27,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2006_115","061020",27.34568,-112.25734,"10",2006,"F","4",68.5,2006-10-20,27,"F_UnID_.Myctophidae",0.142857142857143,"Dgigas"
"Dg2006_115","061020",27.34568,-112.25734,"10",2006,"F","4",68.5,2006-10-20,27,"C_Pterygioteuthis",0.857142857142857,"Dgigas"
"Dg2006_116","061020",27.34568,-112.25734,"10",2006,"F","3",66,2006-10-20,27,"M_Pteropoda",0.0909090909090909,"Dgigas"
"Dg2006_116","061020",27.34568,-112.25734,"10",2006,"F","3",66,2006-10-20,27,"C_Pterygioteuthis",0.0909090909090909,"Dgigas"
"Dg2006_116","061020",27.34568,-112.25734,"10",2006,"F","3",66,2006-10-20,27,"C_UnID",0.818181818181818,"Dgigas"
"Dg2006_117","061020",27.34568,-112.25734,"10",2006,"M","7",58,2006-10-20,27,"C_Pterygioteuthis",0.333333333333333,"Dgigas"
"Dg2006_117","061020",27.34568,-112.25734,"10",2006,"M","7",58,2006-10-20,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2006_117","061020",27.34568,-112.25734,"10",2006,"M","7",58,2006-10-20,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2006_118","061020",27.34568,-112.25734,"10",2006,"F","7",71,2006-10-20,27,"C_Pterygioteuthis",0.896551724137931,"Dgigas"
"Dg2006_118","061020",27.34568,-112.25734,"10",2006,"F","7",71,2006-10-20,27,"C_Abraliopsis",0.103448275862069,"Dgigas"
"Dg2006_119","061020",27.34568,-112.25734,"10",2006,"F","7",74,2006-10-20,27,"R_Crust",1,"Dgigas"
"Dg2006_120","061020",27.34568,-112.25734,"10",2006,"F","4",70,2006-10-20,27,"F_Benthosema",0.972222222222222,"Dgigas"
"Dg2006_120","061020",27.34568,-112.25734,"10",2006,"F","4",70,2006-10-20,27,"C_Pterygioteuthis",0.0277777777777778,"Dgigas"
"Dg2006_121","061020",27.34568,-112.25734,"10",2006,"M","4",71,2006-10-20,27,"C_Pterygioteuthis",1,"Dgigas"
"Dg2006_123","061020",27.34568,-112.25734,"10",2006,"F","4",66.5,2006-10-20,27,"F_Benthosema",1,"Dgigas"
"Dg2006_124","061020",27.34568,-112.25734,"10",2006,"F","4",75,2006-10-20,27,"C_Abraliopsis",0.666666666666667,"Dgigas"
"Dg2006_124","061020",27.34568,-112.25734,"10",2006,"F","4",75,2006-10-20,27,"C_UnID",0.333333333333333,"Dgigas"
"Dg2006_125","061020",27.34568,-112.25734,"10",2006,"F","4",74,2006-10-20,27,"C_Pterygioteuthis",0.333333333333333,"Dgigas"
"Dg2006_125","061020",27.34568,-112.25734,"10",2006,"F","4",74,2006-10-20,27,"C_Abraliopsis",0.166666666666667,"Dgigas"
"Dg2006_125","061020",27.34568,-112.25734,"10",2006,"F","4",74,2006-10-20,27,"C_UnID",0.5,"Dgigas"
"Dg2007_048","071011",27.34568,-112.25734,"10",2007,"M","3",46,2007-10-11,28,"F_UnID",0.333333333333333,"Dgigas"
"Dg2007_048","071011",27.34568,-112.25734,"10",2007,"M","3",46,2007-10-11,28,"C_Pterygioteuthis",0.666666666666667,"Dgigas"
"Dg2007_049","071011",27.34568,-112.25734,"10",2007,"M","3",52,2007-10-11,28,"C_Pterygioteuthis",0.333333333333333,"Dgigas"
"Dg2007_049","071011",27.34568,-112.25734,"10",2007,"M","3",52,2007-10-11,28,"F_Benthosema",0.666666666666667,"Dgigas"
"Dg2007_050","071011",27.34568,-112.25734,"10",2007,"M","6",51,2007-10-11,28,"C_Pterygioteuthis",0.666666666666667,"Dgigas"
"Dg2007_050","071011",27.34568,-112.25734,"10",2007,"M","6",51,2007-10-11,28,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2007_052","071011",27.34568,-112.25734,"10",2007,"M","6",55.5,2007-10-11,28,"F_Benthosema",1,"Dgigas"
"Dg2007_055","071011",27.34568,-112.25734,"10",2007,"F","3",54,2007-10-11,28,"F_Benthosema",0.125,"Dgigas"
"Dg2007_055","071011",27.34568,-112.25734,"10",2007,"F","3",54,2007-10-11,28,"C_Pterygioteuthis",0.875,"Dgigas"
"Dg2007_056","071011",27.34568,-112.25734,"10",2007,"F","3",49,2007-10-11,28,"F_UnID",0.2,"Dgigas"
"Dg2007_056","071011",27.34568,-112.25734,"10",2007,"F","3",49,2007-10-11,28,"F_Benthosema",0.8,"Dgigas"
"Dg2007_058","071011",27.34568,-112.25734,"10",2007,"F","3",51,2007-10-11,28,"F_Benthosema",0.5,"Dgigas"
"Dg2007_058","071011",27.34568,-112.25734,"10",2007,"F","3",51,2007-10-11,28,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2007_058","071011",27.34568,-112.25734,"10",2007,"F","3",51,2007-10-11,28,"C_UnID",0.25,"Dgigas"
"Dg2007_059","071011",27.34568,-112.25734,"10",2007,"F","3",48,2007-10-11,28,"F_Benthosema",1,"Dgigas"
"Dg2007_060","071011",27.34568,-112.25734,"10",2007,"M","4",51.5,2007-10-11,28,"F_Benthosema",0.0449438202247191,"Dgigas"
"Dg2007_060","071011",27.34568,-112.25734,"10",2007,"M","4",51.5,2007-10-11,28,"F_Other",0.0112359550561798,"Dgigas"
"Dg2007_060","071011",27.34568,-112.25734,"10",2007,"M","4",51.5,2007-10-11,28,"F_Triphoturus",0.932584269662921,"Dgigas"
"Dg2007_060","071011",27.34568,-112.25734,"10",2007,"M","4",51.5,2007-10-11,28,"C_Pterygioteuthis",0.0112359550561798,"Dgigas"
"Dg2007_061","071011",27.34568,-112.25734,"10",2007,"F","3",54,2007-10-11,28,"C_Pterygioteuthis",1,"Dgigas"
"Dg2007_065","071011",27.34568,-112.25734,"10",2007,"M","7",73,2007-10-11,28,"C_UnID",0.5,"Dgigas"
"Dg2007_065","071011",27.34568,-112.25734,"10",2007,"M","7",73,2007-10-11,28,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2007_066","071011",27.34568,-112.25734,"10",2007,"M","3",51.5,2007-10-11,28,"C_UnID",1,"Dgigas"
"Dg2007_068","071011",27.34568,-112.25734,"10",2007,"F","3",69,2007-10-11,28,"F_Triphoturus",0.833333333333333,"Dgigas"
"Dg2007_068","071011",27.34568,-112.25734,"10",2007,"F","3",69,2007-10-11,28,"F_Benthosema",0.166666666666667,"Dgigas"
"Dg2007_069","071011",27.34568,-112.25734,"10",2007,"F","3",60,2007-10-11,28,"F_Diogenichthys",0.125,"Dgigas"
"Dg2007_069","071011",27.34568,-112.25734,"10",2007,"F","3",60,2007-10-11,28,"F_Triphoturus",0.5,"Dgigas"
"Dg2007_069","071011",27.34568,-112.25734,"10",2007,"F","3",60,2007-10-11,28,"F_Benthosema",0.375,"Dgigas"
"Dg2007_070","071011",27.34568,-112.25734,"10",2007,"F","3",53.5,2007-10-11,28,"F_Benthosema",0.5,"Dgigas"
"Dg2007_070","071011",27.34568,-112.25734,"10",2007,"F","3",53.5,2007-10-11,28,"F_Triphoturus",0.5,"Dgigas"
"Dg2007_071","071011",27.34568,-112.25734,"10",2007,"M","7",55,2007-10-11,28,"C_Pterygioteuthis",1,"Dgigas"
"Dg2007_072","071011",27.34568,-112.25734,"10",2007,"M","4",56,2007-10-11,28,"C_UnID",1,"Dgigas"
"Dg2007_073","071011",27.34568,-112.25734,"10",2007,"M","6",52,2007-10-11,28,"C_Pterygioteuthis",1,"Dgigas"
"Dg2007_074","071011",27.34568,-112.25734,"10",2007,"M","7",58,2007-10-11,28,"C_Pterygioteuthis",0.631578947368421,"Dgigas"
"Dg2007_074","071011",27.34568,-112.25734,"10",2007,"M","7",58,2007-10-11,28,"F_Benthosema",0.368421052631579,"Dgigas"
"Dg2007_075","071011",27.34568,-112.25734,"10",2007,"F","3",58,2007-10-11,28,"C_Abraliopsis",1,"Dgigas"
"Dg2007_077","071011",27.34568,-112.25734,"10",2007,"F","3",57,2007-10-11,28,"F_Benthosema",0.2,"Dgigas"
"Dg2007_077","071011",27.34568,-112.25734,"10",2007,"F","3",57,2007-10-11,28,"F_Triphoturus",0.2,"Dgigas"
"Dg2007_077","071011",27.34568,-112.25734,"10",2007,"F","3",57,2007-10-11,28,"F_UnID",0.4,"Dgigas"
"Dg2007_077","071011",27.34568,-112.25734,"10",2007,"F","3",57,2007-10-11,28,"C_Abraliopsis",0.2,"Dgigas"
"Dg2007_078","071011",27.34568,-112.25734,"10",2007,"F","3",67,2007-10-11,28,"C_UnID",1,"Dgigas"
"Dg2007_079","071011",27.34568,-112.25734,"10",2007,"M","3",49,2007-10-11,28,"C_UnID",0.555555555555556,"Dgigas"
"Dg2007_079","071011",27.34568,-112.25734,"10",2007,"M","3",49,2007-10-11,28,"C_Pterygioteuthis",0.444444444444444,"Dgigas"
"Dg2007_080","071011",27.34568,-112.25734,"10",2007,"F","3",51.5,2007-10-11,28,"C_Pterygioteuthis",1,"Dgigas"
"Dg2010_002","100605",27.264708,-111.371493,"6",2010,"F","4",29,2010-06-05,26,"M_Pteropoda",0.5,"Dgigas"
"Dg2010_002","100605",27.264708,-111.371493,"6",2010,"F","4",29,2010-06-05,26,"R_Crust",0.25,"Dgigas"
"Dg2010_002","100605",27.264708,-111.371493,"6",2010,"F","4",29,2010-06-05,26,"F_Triphoturus",0.125,"Dgigas"
"Dg2010_002","100605",27.264708,-111.371493,"6",2010,"F","4",29,2010-06-05,26,"F_Benthosema",0.125,"Dgigas"
"Dg2010_003","100605",27.264708,-111.371493,"6",2010,"F","6",27.5,2010-06-05,26,"C_Pterygioteuthis",0.6,"Dgigas"
"Dg2010_003","100605",27.264708,-111.371493,"6",2010,"F","6",27.5,2010-06-05,26,"C_UnID",0.2,"Dgigas"
"Dg2010_003","100605",27.264708,-111.371493,"6",2010,"F","6",27.5,2010-06-05,26,"F_UnID",0.2,"Dgigas"
"Dg2010_004","100605",27.264708,-111.371493,"6",2010,"F","7",34.5,2010-06-05,26,"C_Japetella",0.142857142857143,"Dgigas"
"Dg2010_004","100605",27.264708,-111.371493,"6",2010,"F","7",34.5,2010-06-05,26,"C_Gonatus",0.142857142857143,"Dgigas"
"Dg2010_004","100605",27.264708,-111.371493,"6",2010,"F","7",34.5,2010-06-05,26,"F_Benthosema",0.571428571428571,"Dgigas"
"Dg2010_004","100605",27.264708,-111.371493,"6",2010,"F","7",34.5,2010-06-05,26,"F_Triphoturus",0.142857142857143,"Dgigas"
"Dg2010_005","100605",27.264708,-111.371493,"6",2010,"F","7",32.5,2010-06-05,26,"C_Gonatus",0.0666666666666667,"Dgigas"
"Dg2010_005","100605",27.264708,-111.371493,"6",2010,"F","7",32.5,2010-06-05,26,"C_UnID",0.4,"Dgigas"
"Dg2010_005","100605",27.264708,-111.371493,"6",2010,"F","7",32.5,2010-06-05,26,"C_Pterygioteuthis",0.0666666666666667,"Dgigas"
"Dg2010_005","100605",27.264708,-111.371493,"6",2010,"F","7",32.5,2010-06-05,26,"R_Crust",0.466666666666667,"Dgigas"
"Dg2010_006","100605",27.264708,-111.371493,"6",2010,"F","7",30,2010-06-05,26,"R_Crust",0.1,"Dgigas"
"Dg2010_006","100605",27.264708,-111.371493,"6",2010,"F","7",30,2010-06-05,26,"F_Benthosema",0.2,"Dgigas"
"Dg2010_006","100605",27.264708,-111.371493,"6",2010,"F","7",30,2010-06-05,26,"C_Pterygioteuthis",0.1,"Dgigas"
"Dg2010_006","100605",27.264708,-111.371493,"6",2010,"F","7",30,2010-06-05,26,"C_UnID",0.3,"Dgigas"
"Dg2010_006","100605",27.264708,-111.371493,"6",2010,"F","7",30,2010-06-05,26,"M_Pteropoda",0.1,"Dgigas"
"Dg2010_006","100605",27.264708,-111.371493,"6",2010,"F","7",30,2010-06-05,26,"F_Triphoturus",0.2,"Dgigas"
"Dg2010_007","100605",27.264708,-111.371493,"6",2010,"F","3",28.5,2010-06-05,26,"C_Abraliopsis",0.333333333333333,"Dgigas"
"Dg2010_007","100605",27.264708,-111.371493,"6",2010,"F","3",28.5,2010-06-05,26,"F_UnID",0.333333333333333,"Dgigas"
"Dg2010_007","100605",27.264708,-111.371493,"6",2010,"F","3",28.5,2010-06-05,26,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2010_008","100605",27.264708,-111.371493,"6",2010,"F","3",27,2010-06-05,26,"R_Crust",0.0555555555555556,"Dgigas"
"Dg2010_008","100605",27.264708,-111.371493,"6",2010,"F","3",27,2010-06-05,26,"C_Pterygioteuthis",0.444444444444444,"Dgigas"
"Dg2010_008","100605",27.264708,-111.371493,"6",2010,"F","3",27,2010-06-05,26,"F_Vinciguerria",0.0555555555555556,"Dgigas"
"Dg2010_008","100605",27.264708,-111.371493,"6",2010,"F","3",27,2010-06-05,26,"C_UnID",0.333333333333333,"Dgigas"
"Dg2010_008","100605",27.264708,-111.371493,"6",2010,"F","3",27,2010-06-05,26,"F_UnID",0.111111111111111,"Dgigas"
"Dg2010_009","100605",27.264708,-111.371493,"6",2010,"F","7",31.5,2010-06-05,26,"F_UnID",0.111111111111111,"Dgigas"
"Dg2010_009","100605",27.264708,-111.371493,"6",2010,"F","7",31.5,2010-06-05,26,"C_Pterygioteuthis",0.888888888888889,"Dgigas"
"Dg2010_010","100605",27.264708,-111.371493,"6",2010,"M","7",29,2010-06-05,26,"F_Benthosema",0.25,"Dgigas"
"Dg2010_010","100605",27.264708,-111.371493,"6",2010,"M","7",29,2010-06-05,26,"F_Triphoturus",0.5,"Dgigas"
"Dg2010_010","100605",27.264708,-111.371493,"6",2010,"M","7",29,2010-06-05,26,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2010_011","100605",27.264708,-111.371493,"6",2010,"M","7",26.5,2010-06-05,26,"C_Pterygioteuthis",1,"Dgigas"
"Dg2010_012","100605",27.264708,-111.371493,"6",2010,"F","4",33,2010-06-05,26,"F_Benthosema",0.111111111111111,"Dgigas"
"Dg2010_012","100605",27.264708,-111.371493,"6",2010,"F","4",33,2010-06-05,26,"C_UnID",0.333333333333333,"Dgigas"
"Dg2010_012","100605",27.264708,-111.371493,"6",2010,"F","4",33,2010-06-05,26,"F_Triphoturus",0.111111111111111,"Dgigas"
"Dg2010_012","100605",27.264708,-111.371493,"6",2010,"F","4",33,2010-06-05,26,"C_Pterygioteuthis",0.444444444444444,"Dgigas"
"Dg2010_013","100605",27.264708,-111.371493,"6",2010,"F","3",21.5,2010-06-05,26,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2010_013","100605",27.264708,-111.371493,"6",2010,"F","3",21.5,2010-06-05,26,"C_UnID",0.333333333333333,"Dgigas"
"Dg2010_013","100605",27.264708,-111.371493,"6",2010,"F","3",21.5,2010-06-05,26,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2010_014","100605",27.264708,-111.371493,"6",2010,"F","3",20.5,2010-06-05,26,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2010_014","100605",27.264708,-111.371493,"6",2010,"F","3",20.5,2010-06-05,26,"C_Abraliopsis",0.333333333333333,"Dgigas"
"Dg2010_014","100605",27.264708,-111.371493,"6",2010,"F","3",20.5,2010-06-05,26,"F_Triphoturus",0.5,"Dgigas"
"Dg2010_018","100605",27.21904,-112.133512,"6",2010,"F","3",26.5,2010-06-05,25,"F_UnID",1,"Dgigas"
"Dg2010_019","100605",27.21904,-112.133512,"6",2010,"F","3",23,2010-06-05,25,"F_Other",0.142857142857143,"Dgigas"
"Dg2010_019","100605",27.21904,-112.133512,"6",2010,"F","3",23,2010-06-05,25,"R_Crust",0.285714285714286,"Dgigas"
"Dg2010_019","100605",27.21904,-112.133512,"6",2010,"F","3",23,2010-06-05,25,"F_Triphoturus",0.571428571428571,"Dgigas"
"Dg2010_020","100605",27.21904,-112.133512,"6",2010,"M","3",25,2010-06-05,25,"F_Other",1,"Dgigas"
"Dg2010_021","100605",27.21904,-112.133512,"6",2010,"F","3",24,2010-06-05,25,"R_Crust",0.5,"Dgigas"
"Dg2010_021","100605",27.21904,-112.133512,"6",2010,"F","3",24,2010-06-05,25,"M_Pteropoda",0.5,"Dgigas"
"Dg2010_022","100605",27.21904,-112.133512,"6",2010,"M","4",23.5,2010-06-05,25,"F_Triphoturus",1,"Dgigas"
"Dg2010_023","100605",27.21904,-112.133512,"6",2010,"M","3",20,2010-06-05,25,"F_UnID_.Myctophidae",0.25,"Dgigas"
"Dg2010_023","100605",27.21904,-112.133512,"6",2010,"M","3",20,2010-06-05,25,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2010_023","100605",27.21904,-112.133512,"6",2010,"M","3",20,2010-06-05,25,"R_Crust",0.25,"Dgigas"
"Dg2010_024","100605",27.21904,-112.133512,"6",2010,"F","3",22.5,2010-06-05,25,"R_Crust",0.2,"Dgigas"
"Dg2010_024","100605",27.21904,-112.133512,"6",2010,"F","3",22.5,2010-06-05,25,"C_Pterygioteuthis",0.6,"Dgigas"
"Dg2010_024","100605",27.21904,-112.133512,"6",2010,"F","3",22.5,2010-06-05,25,"F_Benthosema",0.2,"Dgigas"
"Dg2010_025","100605",27.21904,-112.133512,"6",2010,"F","3",22,2010-06-05,25,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2010_025","100605",27.21904,-112.133512,"6",2010,"F","3",22,2010-06-05,25,"R_Crust",0.5,"Dgigas"
"Dg2010_026","100605",27.21904,-112.133512,"6",2010,"F","3",25.5,2010-06-05,25,"F_Other",0.666666666666667,"Dgigas"
"Dg2010_026","100605",27.21904,-112.133512,"6",2010,"F","3",25.5,2010-06-05,25,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2010_027","100605",27.21904,-112.133512,"6",2010,"F","3",21.5,2010-06-05,25,"C_Other",0.125,"Dgigas"
"Dg2010_027","100605",27.21904,-112.133512,"6",2010,"F","3",21.5,2010-06-05,25,"F_Benthosema",0.125,"Dgigas"
"Dg2010_027","100605",27.21904,-112.133512,"6",2010,"F","3",21.5,2010-06-05,25,"F_Triphoturus",0.75,"Dgigas"
"Dg2010_028","100605",27.21904,-112.133512,"6",2010,"M","7",28.5,2010-06-05,25,"F_Benthosema",0.5,"Dgigas"
"Dg2010_028","100605",27.21904,-112.133512,"6",2010,"M","7",28.5,2010-06-05,25,"F_Triphoturus",0.25,"Dgigas"
"Dg2010_028","100605",27.21904,-112.133512,"6",2010,"M","7",28.5,2010-06-05,25,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2010_029","100605",27.21904,-112.133512,"6",2010,"F","3",24,2010-06-05,25,"F_Triphoturus",0.571428571428571,"Dgigas"
"Dg2010_029","100605",27.21904,-112.133512,"6",2010,"F","3",24,2010-06-05,25,"M_Pteropoda",0.285714285714286,"Dgigas"
"Dg2010_029","100605",27.21904,-112.133512,"6",2010,"F","3",24,2010-06-05,25,"C_Pterygioteuthis",0.142857142857143,"Dgigas"
"Dg2010_031","100605",27.21904,-112.133512,"6",2010,"F","3",19.5,2010-06-05,25,"F_Other",1,"Dgigas"
"Dg2010_032","100605",27.21904,-112.133512,"6",2010,"F","3",20.5,2010-06-05,25,"C_UnID",1,"Dgigas"
"Dg2010_033","100605",27.21904,-112.133512,"6",2010,"F","3",27,2010-06-05,25,"F_Benthosema",1,"Dgigas"
"Dg2010_034","100607",27.945645,-111.062153,"6",2010,"F","3",30,2010-06-07,26,"M_Pteropoda",1,"Dgigas"
"Dg2010_035","100607",27.945645,-111.062153,"6",2010,"M","7",28,2010-06-07,26,"C_Pterygioteuthis",0.333333333333333,"Dgigas"
"Dg2010_035","100607",27.945645,-111.062153,"6",2010,"M","7",28,2010-06-07,26,"R_Crust",0.333333333333333,"Dgigas"
"Dg2010_035","100607",27.945645,-111.062153,"6",2010,"M","7",28,2010-06-07,26,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2010_036","100607",27.945645,-111.062153,"6",2010,"F","3",29.5,2010-06-07,26,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2010_036","100607",27.945645,-111.062153,"6",2010,"F","3",29.5,2010-06-07,26,"R_Crust",0.25,"Dgigas"
"Dg2010_036","100607",27.945645,-111.062153,"6",2010,"F","3",29.5,2010-06-07,26,"M_Pteropoda",0.5,"Dgigas"
"Dg2010_037","100607",27.945645,-111.062153,"6",2010,"M","2",30.5,2010-06-07,26,"R_Crust",0.470588235294118,"Dgigas"
"Dg2010_037","100607",27.945645,-111.062153,"6",2010,"M","2",30.5,2010-06-07,26,"C_Pterygioteuthis",0.294117647058824,"Dgigas"
"Dg2010_037","100607",27.945645,-111.062153,"6",2010,"M","2",30.5,2010-06-07,26,"M_Pteropoda",0.0588235294117647,"Dgigas"
"Dg2010_037","100607",27.945645,-111.062153,"6",2010,"M","2",30.5,2010-06-07,26,"F_Triphoturus",0.176470588235294,"Dgigas"
"Dg2010_038","100607",27.945645,-111.062153,"6",2010,"F","3",31,2010-06-07,26,"R_Crust",0.181818181818182,"Dgigas"
"Dg2010_038","100607",27.945645,-111.062153,"6",2010,"F","3",31,2010-06-07,26,"C_Pterygioteuthis",0.818181818181818,"Dgigas"
"Dg2010_039","100607",27.945645,-111.062153,"6",2010,"F","3",29,2010-06-07,26,"R_Crust",0.428571428571429,"Dgigas"
"Dg2010_039","100607",27.945645,-111.062153,"6",2010,"F","3",29,2010-06-07,26,"M_Pteropoda",0.142857142857143,"Dgigas"
"Dg2010_039","100607",27.945645,-111.062153,"6",2010,"F","3",29,2010-06-07,26,"C_Pterygioteuthis",0.428571428571429,"Dgigas"
"Dg2010_040","100607",27.945645,-111.062153,"6",2010,"F","3",31.5,2010-06-07,26,"R_Crust",1,"Dgigas"
"Dg2010_041","100607",27.945645,-111.062153,"6",2010,"F","7",34.5,2010-06-07,26,"R_Crust",1,"Dgigas"
"Dg2010_042","100607",27.945645,-111.062153,"6",2010,"M","2",34,2010-06-07,26,"M_Pteropoda",1,"Dgigas"
"Dg2010_043","100607",27.945645,-111.062153,"6",2010,"F","4",27,2010-06-07,26,"R_Crust",1,"Dgigas"
"Dg2010_044","100607",27.945645,-111.062153,"6",2010,"F","3",33,2010-06-07,26,"F_UnID",1,"Dgigas"
"Dg2010_045","100607",27.945645,-111.062153,"6",2010,"F","4",33,2010-06-07,26,"R_Crust",1,"Dgigas"
"Dg2010_046","100607",27.945645,-111.062153,"6",2010,"F","3",31,2010-06-07,26,"M_Pteropoda",0.5,"Dgigas"
"Dg2010_046","100607",27.945645,-111.062153,"6",2010,"F","3",31,2010-06-07,26,"R_Crust",0.5,"Dgigas"
"Dg2010_047","100607",27.945645,-111.062153,"6",2010,"F","3",32,2010-06-07,26,"C_Pterygioteuthis",0.153846153846154,"Dgigas"
"Dg2010_047","100607",27.945645,-111.062153,"6",2010,"F","3",32,2010-06-07,26,"R_Crust",0.538461538461538,"Dgigas"
"Dg2010_047","100607",27.945645,-111.062153,"6",2010,"F","3",32,2010-06-07,26,"F_UnID_.Myctophidae",0.307692307692308,"Dgigas"
"Dg2010_048","100607",27.945645,-111.062153,"6",2010,"F","3",30,2010-06-07,26,"F_UnID_.Myctophidae",0.5,"Dgigas"
"Dg2010_048","100607",27.945645,-111.062153,"6",2010,"F","3",30,2010-06-07,26,"R_Crust",0.5,"Dgigas"
"Dg2010_049","100607",27.945645,-111.062153,"6",2010,"F","3",34.5,2010-06-07,26,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2010_049","100607",27.945645,-111.062153,"6",2010,"F","3",34.5,2010-06-07,26,"C_Pterygioteuthis",0.666666666666667,"Dgigas"
"Dg2010_050","100607",27.945645,-111.062153,"6",2010,"F","3",32,2010-06-07,26,"R_Crust",1,"Dgigas"
"Dg2010_051","100607",27.945645,-111.062153,"6",2010,"F","3",31,2010-06-07,26,"R_Crust",1,"Dgigas"
"Dg2010_052","100607",27.945645,-111.062153,"6",2010,"M","3",31,2010-06-07,26,"C_Pterygioteuthis",0.166666666666667,"Dgigas"
"Dg2010_052","100607",27.945645,-111.062153,"6",2010,"M","3",31,2010-06-07,26,"C_UnID",0.333333333333333,"Dgigas"
"Dg2010_052","100607",27.945645,-111.062153,"6",2010,"M","3",31,2010-06-07,26,"F_UnID_.Myctophidae",0.166666666666667,"Dgigas"
"Dg2010_052","100607",27.945645,-111.062153,"6",2010,"M","3",31,2010-06-07,26,"R_Crust",0.166666666666667,"Dgigas"
"Dg2010_052","100607",27.945645,-111.062153,"6",2010,"M","3",31,2010-06-07,26,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2010_053","100607",27.945645,-111.062153,"6",2010,"M","3",31,2010-06-07,26,"C_Pterygioteuthis",1,"Dgigas"
"Dg2010_054","100608",28.486597,-113.017628,"6",2010,"M","7",60.5,2010-06-08,21,"R_Crust",1,"Dgigas"
"Dg2010_057","100608",28.486597,-113.017628,"6",2010,"M","7",60,2010-06-08,21,"R_Crust",1,"Dgigas"
"Dg2010_059","100608",28.486597,-113.017628,"6",2010,"F","3",57.5,2010-06-08,21,"F_Triphoturus",0.5,"Dgigas"
"Dg2010_059","100608",28.486597,-113.017628,"6",2010,"F","3",57.5,2010-06-08,21,"F_Engraulis",0.5,"Dgigas"
"Dg2010_062","100608",28.486597,-113.017628,"6",2010,"M","3",58,2010-06-08,21,"F_Engraulis",1,"Dgigas"
"Dg2010_065","100608",28.486597,-113.017628,"6",2010,"M","3",52.5,2010-06-08,21,"F_Engraulis",1,"Dgigas"
"Dg2010_067","100608",28.486597,-113.017628,"6",2010,"F","3",61,2010-06-08,21,"F_Engraulis",1,"Dgigas"
"Dg2010_068","100608",28.486597,-113.017628,"6",2010,"M","7",72,2010-06-08,21,"R_Crust",1,"Dgigas"
"Dg2010_069","100608",28.486597,-113.017628,"6",2010,"M","7",61,2010-06-08,21,"F_UnID_.Myctophidae",1,"Dgigas"
"Dg2010_070","100608",28.486597,-113.017628,"6",2010,"F","7",72,2010-06-08,21,"F_UnID",1,"Dgigas"
